	mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
616		1.04323e-10		3.07e-14		3.07e-14		2.985e-13		1.711e-13		6.162e-13		1.5624e-12		1.3265e-12		1.559e-13		3.75e-14		2.41875e-11
617		1.04269e-10		3.52e-14		3.16e-14		2.703e-13		1.594e-13		6.354e-13		1.5429e-12		1.34e-12		1.576e-13		3.71e-14		2.40262e-11
618		1.04199e-10		3.91e-14		3.37e-14		3.031e-13		1.559e-13		6.481e-13		1.5338e-12		1.3357e-12		1.703e-13		3.14e-14		2.40262e-11
619		1.03802e-10		4.77e-14		3.07e-14		2.894e-13		1.712e-13		6.175e-13		1.5268e-12		1.334e-12		1.857e-13		3.66e-14		2.40262e-11
620		1.03716e-10		3.98e-14		3.54e-14		2.821e-13		1.859e-13		6.056e-13		1.468e-12		1.3289e-12		1.807e-13		3.11e-14		2.39725e-11
621		1.0371e-10		2.4e-14		3.88e-14		2.734e-13		1.908e-13		6.195e-13		1.5082e-12		1.3102e-12		1.791e-13		3.38e-14		2.39725e-11
622		1.03914e-10		2.52e-14		3e-14		2.875e-13		1.699e-13		6.046e-13		1.5138e-12		1.3061e-12		1.758e-13		2.98e-14		2.40262e-11
623		1.03667e-10		3.16e-14		4.86e-14		3.104e-13		1.484e-13		6.309e-13		1.499e-12		1.3268e-12		1.463e-13		2.94e-14		2.408e-11
624		1.04124e-10		3.59e-14		2.37e-14		3.19e-13		1.668e-13		6.223e-13		1.5208e-12		1.3445e-12		1.794e-13		3.14e-14		2.408e-11
625		1.04113e-10		3.76e-14		3.48e-14		2.833e-13		1.658e-13		6.078e-13		1.5233e-12		1.3532e-12		1.772e-13		4.29e-14		2.39725e-11
626		1.0363e-10		3.72e-14		2.9e-14		2.735e-13		1.783e-13		6.242e-13		1.5084e-12		1.3178e-12		1.665e-13		2.85e-14		2.39187e-11
627		1.03732e-10		4.51e-14		2.72e-14		3.085e-13		1.661e-13		6.234e-13		1.5151e-12		1.3221e-12		1.726e-13		2.96e-14		2.365e-11
628		1.03076e-10		4.34e-14		3.18e-14		3.005e-13		1.694e-13		6.255e-13		1.5484e-12		1.3412e-12		1.689e-13		2.17e-14		2.39187e-11
629		1.03167e-10		3.32e-14		2.35e-14		3.051e-13		1.769e-13		5.878e-13		1.4801e-12		1.3305e-12		1.342e-13		2.19e-14		2.41875e-11
630		1.0414e-10		2.21e-14		2.34e-14		3.126e-13		1.573e-13		6.261e-13		1.519e-12		1.2983e-12		1.913e-13		1.61e-14		2.39187e-11
631		1.03243e-10		3.81e-14		4.12e-14		2.973e-13		1.71e-13		6.12e-13		1.5194e-12		1.3501e-12		1.722e-13		4.07e-14		2.365e-11
632		1.03673e-10		3.6e-14		3.14e-14		3.007e-13		1.492e-13		6.276e-13		1.5203e-12		1.338e-12		1.595e-13		3.82e-14		2.37575e-11
633		1.03818e-10		4.67e-14		3.88e-14		3.181e-13		1.824e-13		6.277e-13		1.5308e-12		1.3411e-12		1.602e-13		4.07e-14		2.38112e-11
634		1.03474e-10		2.61e-14		2.37e-14		3.088e-13		1.714e-13		6.191e-13		1.5243e-12		1.3446e-12		1.48e-13		2.61e-14		2.44025e-11
635		1.03823e-10		3.58e-14		3.93e-14		2.737e-13		1.677e-13		5.891e-13		1.5289e-12		1.3612e-12		1.782e-13		2.12e-14		2.41875e-11
636		1.03759e-10		3.06e-14		3.01e-14		2.969e-13		1.772e-13		6.237e-13		1.4943e-12		1.3392e-12		1.695e-13		3.63e-14		2.41337e-11
637		1.03544e-10		2.56e-14		3.43e-14		2.854e-13		1.655e-13		5.894e-13		1.4871e-12		1.3465e-12		1.563e-13		2.11e-14		2.43487e-11
638		1.03769e-10		3.88e-14		2.2e-14		3.058e-13		1.724e-13		6.317e-13		1.5413e-12		1.3238e-12		1.509e-13		3.97e-14		2.39725e-11
639		1.03006e-10		3.87e-14		2.83e-14		3.046e-13		1.791e-13		5.977e-13		1.4968e-12		1.3239e-12		1.747e-13		3.37e-14		2.39187e-11
640		1.03608e-10		2.25e-14		4.27e-14		2.788e-13		1.692e-13		6.219e-13		1.533e-12		1.3275e-12		1.591e-13		3.44e-14		2.40262e-11
641		1.03205e-10		4.03e-14		3.91e-14		2.768e-13		1.635e-13		6.172e-13		1.5296e-12		1.3288e-12		1.737e-13		3.73e-14		2.39725e-11
642		1.03033e-10		2.88e-14		4.64e-14		2.908e-13		1.688e-13		6.131e-13		1.4951e-12		1.3523e-12		1.632e-13		4.93e-14		2.35425e-11
643		1.02641e-10		2.63e-14		2.17e-14		2.921e-13		1.707e-13		6.029e-13		1.4721e-12		1.3484e-12		1.66e-13		2.63e-14		2.37037e-11
644		1.02732e-10		2.28e-14		3.73e-14		2.872e-13		1.747e-13		6.13e-13		1.5163e-12		1.3278e-12		1.6e-13		2.6e-14		2.39187e-11
645		1.02716e-10		4.02e-14		2.91e-14		2.758e-13		1.796e-13		5.971e-13		1.5292e-12		1.3104e-12		1.892e-13		3.18e-14		2.41337e-11
646		1.02436e-10		3.5e-14		3.38e-14		2.773e-13		1.839e-13		6.264e-13		1.5497e-12		1.329e-12		1.49e-13		3.83e-14		2.35962e-11
647		1.02646e-10		3.24e-14		3.67e-14		3.007e-13		1.615e-13		6.197e-13		1.545e-12		1.366e-12		1.504e-13		2.97e-14		2.34887e-11
648		1.02592e-10		4.61e-14		4.23e-14		2.884e-13		1.749e-13		6.2e-13		1.4979e-12		1.3518e-12		1.752e-13		2.74e-14		2.35425e-11
649		1.02522e-10		4.55e-14		2.23e-14		2.934e-13		1.572e-13		5.977e-13		1.4912e-12		1.3092e-12		1.44e-13		3.41e-14		2.34887e-11
650		1.02662e-10		4.4e-14		4.24e-14		2.819e-13		1.703e-13		6.03e-13		1.5112e-12		1.3076e-12		1.668e-13		2.09e-14		2.35962e-11
651		1.02254e-10		3.73e-14		4.66e-14		2.814e-13		1.62e-13		5.95e-13		1.4922e-12		1.2896e-12		1.652e-13		4.09e-14		2.33812e-11
652		1.02022e-10		4.6e-14		2.5e-14		2.967e-13		1.655e-13		6.023e-13		1.4813e-12		1.3322e-12		1.708e-13		3.32e-14		2.32737e-11
653		1.0227e-10		3.43e-14		3.55e-14		2.899e-13		1.824e-13		6.243e-13		1.509e-12		1.3396e-12		1.796e-13		2.72e-14		2.35962e-11
654		1.02383e-10		2.92e-14		3.72e-14		2.929e-13		1.639e-13		6.328e-13		1.5039e-12		1.3276e-12		1.544e-13		3.82e-14		2.3435e-11
655		1.02184e-10		3.68e-14		3.74e-14		2.929e-13		1.55e-13		5.955e-13		1.496e-12		1.3384e-12		1.712e-13		3.02e-14		2.365e-11
656		1.01754e-10		4.57e-14		2.46e-14		2.985e-13		1.556e-13		6.043e-13		1.5076e-12		1.3047e-12		1.603e-13		3.82e-14		2.3435e-11
657		1.02216e-10		3.01e-14		3.75e-14		2.929e-13		1.618e-13		5.866e-13		1.5294e-12		1.303e-12		1.646e-13		3.01e-14		2.33812e-11
658		1.01834e-10		2.48e-14		4.06e-14		2.751e-13		1.719e-13		5.645e-13		1.5078e-12		1.2997e-12		1.737e-13		2.93e-14		2.34887e-11
659		1.02383e-10		4.38e-14		3.31e-14		2.713e-13		1.741e-13		5.969e-13		1.5061e-12		1.3198e-12		1.706e-13		3.39e-14		2.38112e-11
660		1.02017e-10		2.1e-14		3.83e-14		3.092e-13		1.675e-13		6.22e-13		1.5098e-12		1.3144e-12		1.474e-13		1.97e-14		2.32737e-11
661		1.02168e-10		3.21e-14		3.77e-14		2.858e-13		1.696e-13		6.077e-13		1.4739e-12		1.2795e-12		1.796e-13		3.27e-14		2.34887e-11
662		1.01899e-10		3.84e-14		2.42e-14		2.845e-13		1.554e-13		5.797e-13		1.5019e-12		1.2764e-12		1.674e-13		3.56e-14		2.3435e-11
663		1.13219e-10		4.38e-14		2.96e-14		3.264e-13		1.463e-13		6.204e-13		1.4878e-12		1.3385e-12		1.718e-13		3.17e-14		2.322e-11
664		1.08478e-10		3.43e-14		4.03e-14		2.746e-13		1.663e-13		6.198e-13		1.5237e-12		1.288e-12		1.629e-13		4e-14		2.34887e-11
665		1.08386e-10		3.21e-14		3.45e-14		2.985e-13		1.846e-13		5.952e-13		1.5336e-12		1.2959e-12		1.606e-13		2.6e-14		2.35425e-11
666		1.08532e-10		2.36e-14		1.96e-14		3.232e-13		1.533e-13		5.952e-13		1.5021e-12		1.3124e-12		1.663e-13		3.42e-14		2.37575e-11
667		1.08472e-10		3.74e-14		3.37e-14		3.091e-13		1.705e-13		6.004e-13		1.4988e-12		1.2987e-12		1.569e-13		3.44e-14		2.322e-11
668		1.08537e-10		2.51e-14		3.07e-14		3.01e-13		1.756e-13		5.781e-13		1.4945e-12		1.3031e-12		1.656e-13		2.44e-14		2.34887e-11
669		1.08042e-10		3.76e-14		2.06e-14		2.777e-13		1.688e-13		6.094e-13		1.5142e-12		1.3127e-12		1.534e-13		3.33e-14		2.34887e-11
670		1.08419e-10		2.96e-14		3.89e-14		2.764e-13		1.725e-13		6.697e-13		1.5194e-12		1.316e-12		1.707e-13		2.65e-14		2.322e-11
671		1.08171e-10		4.01e-14		4.19e-14		3.215e-13		1.768e-13		6.454e-13		1.4857e-12		1.3049e-12		1.904e-13		2.35e-14		2.3435e-11
672		1.08838e-10		3.53e-14		3.7e-14		2.858e-13		1.807e-13		6.028e-13		1.4952e-12		1.2928e-12		1.64e-13		2.53e-14		2.37037e-11
673		1.08349e-10		1.83e-14		3.14e-14		3.072e-13		1.539e-13		5.831e-13		1.4845e-12		1.3656e-12		1.534e-13		2.41e-14		2.3435e-11
674		1.08623e-10		3.22e-14		3e-14		2.909e-13		1.77e-13		5.738e-13		1.4907e-12		1.354e-12		1.627e-13		3.88e-14		2.35425e-11
675		1.08607e-10		3.34e-14		2.01e-14		3.122e-13		1.656e-13		6.314e-13		1.5609e-12		1.2883e-12		1.6e-13		4.86e-14		2.33275e-11
676		1.08354e-10		3.33e-14		4.31e-14		2.981e-13		1.876e-13		5.941e-13		1.4703e-12		1.3089e-12		1.744e-13		2.41e-14		2.33275e-11
677		1.083e-10		4.83e-14		3.39e-14		2.719e-13		1.522e-13		6.217e-13		1.5285e-12		1.2894e-12		1.768e-13		2.33e-14		2.33812e-11
678		1.08349e-10		4.4e-14		4.55e-14		2.919e-13		1.494e-13		6.453e-13		1.5422e-12		1.3292e-12		1.728e-13		3.45e-14		2.33812e-11
679		1.08478e-10		3.68e-14		3.44e-14		3.084e-13		1.758e-13		6.141e-13		1.5283e-12		1.3215e-12		1.768e-13		4.53e-14		2.33812e-11
680		1.08806e-10		3.56e-14		4.15e-14		2.869e-13		1.696e-13		6.534e-13		1.5492e-12		1.3045e-12		1.741e-13		1.72e-14		2.35962e-11
681		1.09037e-10		3.05e-14		4.51e-14		2.814e-13		1.585e-13		6.293e-13		1.4744e-12		1.2975e-12		1.837e-13		2.4e-14		2.37037e-11
682		1.0858e-10		2.2e-14		3.42e-14		2.85e-13		1.793e-13		6.105e-13		1.5281e-12		1.2981e-12		1.631e-13		3.84e-14		2.33275e-11
683		1.08333e-10		3.51e-14		3.16e-14		2.911e-13		1.647e-13		6.473e-13		1.4932e-12		1.3153e-12		1.888e-13		2.25e-14		2.35425e-11
684		1.08757e-10		4.2e-14		3.44e-14		3.025e-13		1.769e-13		6.076e-13		1.4787e-12		1.2916e-12		1.801e-13		2.15e-14		2.34887e-11
685		1.08757e-10		4.39e-14		3.57e-14		2.808e-13		1.812e-13		6.199e-13		1.5681e-12		1.2791e-12		1.868e-13		3.89e-14		2.38112e-11
686		1.08892e-10		3.26e-14		3.07e-14		2.989e-13		2.015e-13		6.119e-13		1.5363e-12		1.3194e-12		1.576e-13		2.73e-14		2.35962e-11
687		1.08988e-10		2.68e-14		4.73e-14		2.826e-13		1.558e-13		6.034e-13		1.5678e-12		1.3231e-12		1.503e-13		3.8e-14		2.365e-11
688		1.09139e-10		3.72e-14		3.87e-14		3.025e-13		1.616e-13		5.93e-13		1.5213e-12		1.3313e-12		1.675e-13		2.03e-14		2.365e-11
689		1.0894e-10		3.44e-14		1.73e-14		3.228e-13		1.736e-13		6.165e-13		1.5582e-12		1.3248e-12		1.715e-13		3.76e-14		2.34887e-11
690		1.08811e-10		3.6e-14		4.55e-14		2.766e-13		1.8e-13		6.136e-13		1.4724e-12		1.3513e-12		1.795e-13		2.81e-14		2.35425e-11
691		1.09182e-10		4.38e-14		3.1e-14		2.89e-13		1.399e-13		6.376e-13		1.4987e-12		1.3252e-12		1.59e-13		2.19e-14		2.35962e-11
692		1.08661e-10		3.95e-14		2.78e-14		2.725e-13		1.478e-13		6.214e-13		1.5481e-12		1.3077e-12		1.5e-13		3.4e-14		2.32737e-11
693		1.08661e-10		4.15e-14		3.49e-14		2.768e-13		1.819e-13		6.065e-13		1.5434e-12		1.304e-12		1.604e-13		2.75e-14		2.33812e-11
694		1.09467e-10		1.75e-14		4.02e-14		2.73e-13		1.734e-13		6.179e-13		1.4769e-12		1.2605e-12		1.859e-13		1.93e-14		2.33812e-11
695		1.09155e-10		3.01e-14		2.45e-14		3.037e-13		1.669e-13		6.087e-13		1.5155e-12		1.3238e-12		1.652e-13		3.58e-14		2.35962e-11
696		1.0922e-10		4.42e-14		2.04e-14		3.103e-13		1.63e-13		6.433e-13		1.5035e-12		1.3063e-12		1.771e-13		4.04e-14		2.33812e-11
697		1.08827e-10		3.28e-14		2.39e-14		2.883e-13		1.395e-13		5.927e-13		1.4955e-12		1.3514e-12		1.732e-13		3.67e-14		2.3435e-11
698		1.09048e-10		3.72e-14		3.58e-14		2.816e-13		1.765e-13		6.093e-13		1.5299e-12		1.2736e-12		1.765e-13		2.4e-14		2.33812e-11
699		1.08951e-10		2.99e-14		5.07e-14		2.829e-13		1.614e-13		5.909e-13		1.4537e-12		1.297e-12		1.72e-13		3.5e-14		2.33812e-11
700		1.09671e-10		4.94e-14		2.13e-14		2.91e-13		1.767e-13		5.844e-13		1.5088e-12		1.3288e-12		1.644e-13		3.96e-14		2.3865e-11
701		1.09521e-10		3.52e-14		3.84e-14		2.842e-13		1.651e-13		5.911e-13		1.4882e-12		1.2638e-12		1.793e-13		2.06e-14		2.3865e-11
702		1.09875e-10		3.83e-14		3.91e-14		2.671e-13		1.602e-13		5.982e-13		1.497e-12		1.3196e-12		1.598e-13		3.13e-14		2.365e-11
703		1.0916e-10		3.75e-14		2.81e-14		2.826e-13		1.902e-13		6.325e-13		1.535e-12		1.2891e-12		1.604e-13		4.84e-14		2.37575e-11
704		1.09714e-10		3.03e-14		2.5e-14		2.704e-13		1.506e-13		6.193e-13		1.5204e-12		1.2825e-12		1.68e-13		4.46e-14		2.3865e-11
705		1.09703e-10		4.26e-14		3e-14		3.22e-13		1.592e-13		5.817e-13		1.5163e-12		1.2845e-12		1.677e-13		3.67e-14		2.35962e-11
706		1.09547e-10		4.32e-14		3.96e-14		2.592e-13		1.543e-13		6.4e-13		1.5223e-12		1.2618e-12		1.615e-13		3.3e-14		2.365e-11
707		1.09671e-10		4.03e-14		4.14e-14		3.133e-13		1.755e-13		6.098e-13		1.5645e-12		1.3185e-12		1.726e-13		3.64e-14		2.35962e-11
708		1.09902e-10		2.13e-14		2.56e-14		2.851e-13		1.664e-13		5.712e-13		1.4871e-12		1.3037e-12		1.62e-13		3.76e-14		2.3435e-11
709		1.05495e-10		3.93e-14		3.1e-14		2.757e-13		1.714e-13		6.123e-13		1.5584e-12		1.2808e-12		1.618e-13		3.47e-14		2.39187e-11
710		1.04366e-10		3.43e-14		2.81e-14		2.903e-13		1.657e-13		5.963e-13		1.543e-12		1.3525e-12		1.797e-13		2.84e-14		2.37575e-11
711		1.04565e-10		3.56e-14		2.65e-14		2.778e-13		1.62e-13		6.297e-13		1.4851e-12		1.2835e-12		1.575e-13		3.04e-14		2.365e-11
712		1.04409e-10		3.26e-14		2.65e-14		2.974e-13		1.584e-13		5.857e-13		1.5157e-12		1.3187e-12		1.799e-13		3.25e-14		2.365e-11
713		1.0478e-10		4.03e-14		4.59e-14		2.955e-13		1.611e-13		6.136e-13		1.5002e-12		1.308e-12		1.719e-13		3.04e-14		2.35962e-11
714		1.04602e-10		2.99e-14		4.3e-14		3.124e-13		1.728e-13		6.182e-13		1.4972e-12		1.3027e-12		1.747e-13		2.88e-14		2.37037e-11
715		1.04205e-10		3.32e-14		3.5e-14		2.621e-13		1.641e-13		6.065e-13		1.4695e-12		1.2821e-12		1.523e-13		3.74e-14		2.38112e-11
716		1.04172e-10		3.15e-14		4.27e-14		2.787e-13		1.645e-13		6.077e-13		1.5067e-12		1.3223e-12		1.803e-13		2.61e-14		2.37037e-11
717		1.04194e-10		3.48e-14		2.4e-14		2.863e-13		1.743e-13		6.022e-13		1.4936e-12		1.2917e-12		1.729e-13		3.22e-14		2.34887e-11
718		1.04167e-10		3.37e-14		3.14e-14		2.94e-13		1.765e-13		6.157e-13		1.56e-12		1.2993e-12		1.517e-13		4.02e-14		2.3435e-11
719		1.03823e-10		4.41e-14		3.08e-14		3.19e-13		1.652e-13		5.906e-13		1.5218e-12		1.3e-12		1.605e-13		2.67e-14		2.35425e-11
720		1.04022e-10		3.73e-14		4.23e-14		2.965e-13		1.63e-13		6.29e-13		1.4867e-12		1.3006e-12		1.444e-13		2.94e-14		2.37037e-11
721		1.03931e-10		2.67e-14		3.61e-14		2.856e-13		1.908e-13		6.158e-13		1.5135e-12		1.299e-12		1.658e-13		3.32e-14		2.365e-11
722		1.03882e-10		2.76e-14		1.39e-14		3.195e-13		1.65e-13		6.03e-13		1.5174e-12		1.3176e-12		1.469e-13		3.31e-14		2.35425e-11
723		1.03458e-10		2.68e-14		4.12e-14		2.768e-13		1.797e-13		6.187e-13		1.5304e-12		1.271e-12		1.632e-13		2.84e-14		2.37037e-11
724		1.03479e-10		3.23e-14		3.95e-14		2.695e-13		1.746e-13		5.946e-13		1.4859e-12		1.2949e-12		1.663e-13		2.76e-14		2.35425e-11
725		1.03436e-10		3.8e-14		2.7e-14		2.787e-13		1.625e-13		6.221e-13		1.4868e-12		1.2832e-12		1.667e-13		3.58e-14		2.35962e-11
726		1.03818e-10		4.54e-14		4.51e-14		2.871e-13		1.651e-13		6.239e-13		1.4703e-12		1.3121e-12		1.857e-13		2.64e-14		2.37037e-11
727		1.03802e-10		3.22e-14		3.68e-14		2.958e-13		1.797e-13		6e-13		1.5153e-12		1.3066e-12		1.667e-13		2.78e-14		2.38112e-11
728		1.0421e-10		2.81e-14		4.07e-14		2.925e-13		1.612e-13		6.192e-13		1.5255e-12		1.3037e-12		1.786e-13		2.62e-14		2.40262e-11
729		1.04226e-10		4.15e-14		2.71e-14		3.064e-13		1.756e-13		6.215e-13		1.4916e-12		1.2816e-12		1.616e-13		3.15e-14		2.37575e-11
730		1.03936e-10		3.66e-14		1.98e-14		2.967e-13		1.578e-13		6.116e-13		1.502e-12		1.2542e-12		1.778e-13		4.29e-14		2.38112e-11
731		1.04022e-10		3.39e-14		2.84e-14		3.067e-13		1.54e-13		6.323e-13		1.531e-12		1.3115e-12		1.707e-13		3.06e-14		2.37575e-11
732		1.03748e-10		4.14e-14		4.09e-14		2.94e-13		1.548e-13		6.252e-13		1.5271e-12		1.2718e-12		1.722e-13		3.95e-14		2.35425e-11
733		1.04e-10		3.35e-14		2.55e-14		2.957e-13		1.541e-13		6.03e-13		1.4998e-12		1.3246e-12		1.859e-13		2.31e-14		2.37575e-11
734		1.03581e-10		2.76e-14		4.8e-14		2.623e-13		1.738e-13		5.916e-13		1.4873e-12		1.2886e-12		1.644e-13		4.04e-14		2.35425e-11
735		1.03775e-10		3.39e-14		4.44e-14		2.706e-13		1.781e-13		5.884e-13		1.5157e-12		1.283e-12		1.545e-13		3.91e-14		2.33275e-11
736		1.03597e-10		3.56e-14		3.59e-14		2.921e-13		1.727e-13		5.948e-13		1.5127e-12		1.2795e-12		1.702e-13		3.31e-14		2.32737e-11
737		1.02899e-10		3.76e-14		2.75e-14		2.793e-13		1.527e-13		5.907e-13		1.529e-12		1.3577e-12		1.696e-13		3.52e-14		2.3435e-11
738		1.03415e-10		3.52e-14		2.55e-14		2.994e-13		1.661e-13		5.981e-13		1.51e-12		1.309e-12		1.671e-13		4.05e-14		2.322e-11
739		1.02985e-10		4.79e-14		3.58e-14		2.969e-13		1.62e-13		5.893e-13		1.501e-12		1.3051e-12		1.715e-13		2.44e-14		2.365e-11
740		1.0328e-10		2.56e-14		4.12e-14		3.177e-13		1.67e-13		6.008e-13		1.4583e-12		1.2713e-12		1.66e-13		4.06e-14		2.35425e-11
741		1.03329e-10		2.48e-14		3.06e-14		2.839e-13		1.624e-13		5.54e-13		1.5215e-12		1.2887e-12		1.486e-13		2.39e-14		2.40262e-11
742		1.03382e-10		3.71e-14		4.19e-14		2.96e-13		1.708e-13		6.128e-13		1.4891e-12		1.2969e-12		1.463e-13		3.5e-14		2.365e-11
743		1.03748e-10		3.87e-14		3.57e-14		2.701e-13		1.793e-13		6.313e-13		1.5003e-12		1.2686e-12		1.704e-13		3.22e-14		2.38112e-11
744		1.0378e-10		2.65e-14		3.22e-14		2.997e-13		1.592e-13		5.785e-13		1.4841e-12		1.2752e-12		1.857e-13		2.79e-14		2.38112e-11
745		1.03603e-10		3.96e-14		3.3e-14		2.837e-13		1.656e-13		6.051e-13		1.5157e-12		1.2734e-12		1.603e-13		3.62e-14		2.40262e-11
746		1.03538e-10		3.06e-14		2.13e-14		2.938e-13		1.705e-13		6.004e-13		1.4908e-12		1.2902e-12		1.746e-13		2.2e-14		2.3865e-11
747		1.03474e-10		3.4e-14		4.11e-14		2.976e-13		1.617e-13		6.153e-13		1.504e-12		1.2954e-12		1.646e-13		2.73e-14		2.35425e-11
748		1.03393e-10		3e-14		4.41e-14		2.901e-13		1.528e-13		5.788e-13		1.5355e-12		1.2992e-12		1.785e-13		2.29e-14		2.3865e-11
749		1.03361e-10		2.92e-14		2.44e-14		3.009e-13		1.751e-13		5.823e-13		1.4738e-12		1.2828e-12		1.729e-13		3.33e-14		2.37037e-11
750		1.03259e-10		3.59e-14		2.79e-14		2.908e-13		1.911e-13		5.882e-13		1.4368e-12		1.2422e-12		1.714e-13		4.13e-14		2.37575e-11
751		1.02813e-10		3.41e-14		3.73e-14		2.841e-13		1.61e-13		6.202e-13		1.4359e-12		1.2603e-12		1.427e-13		3.28e-14		2.35425e-11
752		1.03511e-10		3.09e-14		2.87e-14		2.922e-13		1.398e-13		6.377e-13		1.448e-12		1.2803e-12		1.465e-13		2.02e-14		2.39725e-11
753		1.0407e-10		2.1e-14		2.81e-14		2.931e-13		1.811e-13		6.219e-13		1.4645e-12		1.3204e-12		1.681e-13		2.73e-14		2.39187e-11
754		1.04043e-10		2.16e-14		2.58e-14		3.108e-13		1.602e-13		6.431e-13		1.5016e-12		1.322e-12		1.558e-13		2.03e-14		2.35425e-11
755		1.03071e-10		4.53e-14		2.1e-14		2.98e-13		1.72e-13		6.074e-13		1.517e-12		1.3013e-12		1.661e-13		3.22e-14		2.38112e-11
756		1.03909e-10		3.54e-14		2.57e-14		2.769e-13		1.822e-13		6.038e-13		1.4881e-12		1.2914e-12		1.349e-13		3.35e-14		2.41875e-11
757		1.0414e-10		4.87e-14		4.04e-14		2.775e-13		1.639e-13		5.945e-13		1.4783e-12		1.3093e-12		1.722e-13		3.29e-14		2.365e-11
758		1.03619e-10		4.09e-14		3.56e-14		2.834e-13		1.655e-13		6.087e-13		1.5097e-12		1.2361e-12		1.606e-13		2.42e-14		2.37037e-11
759		1.03339e-10		3.78e-14		3.69e-14		2.911e-13		1.744e-13		6.018e-13		1.4879e-12		1.3053e-12		1.629e-13		3.61e-14		2.3435e-11
760		1.03226e-10		3.39e-14		3.47e-14		2.921e-13		1.731e-13		6.005e-13		1.4299e-12		1.3115e-12		1.718e-13		3.64e-14		2.35962e-11
761		1.03146e-10		2.93e-14		3.46e-14		2.935e-13		1.649e-13		6.049e-13		1.5356e-12		1.2782e-12		1.622e-13		1.96e-14		2.365e-11
762		1.03275e-10		3.4e-14		3.47e-14		2.589e-13		1.608e-13		6.132e-13		1.4662e-12		1.2757e-12		1.694e-13		3.62e-14		2.39725e-11
763		1.03318e-10		4.37e-14		2.98e-14		2.963e-13		1.736e-13		6.03e-13		1.497e-12		1.2934e-12		1.583e-13		3.58e-14		2.39725e-11
764		1.03361e-10		4.06e-14		3.04e-14		2.666e-13		1.626e-13		5.794e-13		1.5564e-12		1.2586e-12		1.631e-13		3.18e-14		2.38112e-11
765		1.03716e-10		3.76e-14		4.68e-14		3.017e-13		1.525e-13		5.678e-13		1.4709e-12		1.2967e-12		1.797e-13		3.85e-14		2.365e-11
766		1.02893e-10		3.06e-14		2.99e-14		2.924e-13		1.729e-13		5.997e-13		1.5368e-12		1.2794e-12		1.668e-13		3.33e-14		2.365e-11
767		1.03501e-10		3.58e-14		2.78e-14		2.873e-13		1.493e-13		6.236e-13		1.4491e-12		1.3125e-12		1.725e-13		2.34e-14		2.38112e-11
768		1.0321e-10		3.38e-14		2.22e-14		2.805e-13		1.602e-13		6.006e-13		1.5023e-12		1.3087e-12		1.79e-13		3.42e-14		2.37037e-11
769		1.0328e-10		3.3e-14		3.87e-14		2.753e-13		1.394e-13		6.134e-13		1.4987e-12		1.2668e-12		1.668e-13		2.54e-14		2.365e-11
770		1.03103e-10		2.79e-14		3.48e-14		3.097e-13		1.67e-13		5.996e-13		1.464e-12		1.3145e-12		1.45e-13		3.47e-14		2.35425e-11
771		1.03603e-10		3.87e-14		3.63e-14		2.92e-13		1.735e-13		5.823e-13		1.4943e-12		1.2913e-12		1.621e-13		3.11e-14		2.3865e-11
772		1.03517e-10		3.02e-14		2.65e-14		2.82e-13		1.522e-13		6.207e-13		1.5168e-12		1.2744e-12		1.732e-13		3.15e-14		2.35425e-11
773		1.03366e-10		3e-14		2.73e-14		3.285e-13		1.582e-13		6.335e-13		1.4692e-12		1.2734e-12		1.509e-13		3.55e-14		2.38112e-11
774		1.03678e-10		3.79e-14		2.68e-14		2.926e-13		1.558e-13		5.87e-13		1.5204e-12		1.2869e-12		1.575e-13		3.16e-14		2.39187e-11
775		1.03871e-10		4.12e-14		4.35e-14		2.902e-13		1.577e-13		5.757e-13		1.5101e-12		1.2904e-12		1.765e-13		2.74e-14		2.34887e-11
776		1.032e-10		3.26e-14		2.63e-14		2.842e-13		1.685e-13		5.819e-13		1.4776e-12		1.298e-12		1.726e-13		3.3e-14		2.35962e-11
777		1.03538e-10		3.95e-14		2.96e-14		2.91e-13		1.797e-13		6.138e-13		1.541e-12		1.3038e-12		1.668e-13		2.47e-14		2.32737e-11
778		1.03361e-10		3.87e-14		3.45e-14		2.949e-13		1.581e-13		5.868e-13		1.5073e-12		1.2712e-12		1.536e-13		2.71e-14		2.33812e-11
779		1.03587e-10		3.54e-14		3.69e-14		2.806e-13		1.651e-13		6.128e-13		1.4815e-12		1.2983e-12		1.806e-13		3.07e-14		2.35962e-11
780		1.03791e-10		2.94e-14		2.38e-14		2.899e-13		1.994e-13		6.348e-13		1.4803e-12		1.2855e-12		1.738e-13		4.64e-14		2.33812e-11
781		1.03619e-10		2.84e-14		4.07e-14		3.118e-13		1.632e-13		5.862e-13		1.4684e-12		1.2811e-12		1.53e-13		2.93e-14		2.35425e-11
782		1.03603e-10		3.2e-14		3.63e-14		2.977e-13		1.845e-13		5.711e-13		1.4962e-12		1.2679e-12		1.663e-13		3.34e-14		2.35962e-11
