	Live comments	Elapsed time	Coverage	Time	H2 4K BA2	H2 4K BA1	corr BA2	corr BA1	injection 100mbar	Barion_2	Barion_1	DUAL experiment	DUAL insulation	injection 1mbar	helium	T-platinum	T-CERNOX	I_emission	I_grid
687		4060.0000000000005	3.3030988771825644e+16	2023-02-23 13:56:28	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.638	2.58e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.275	4288.984		
688		4066.0000000000005	3.3030988771825644e+16	2023-02-23 13:56:34	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.638	2.58e-06	2.56e-06	1.602e-06	3.892e-07	1.1	424.0	-5.275	4288.984		
689		4073.0000000000005	3.3030988771825644e+16	2023-02-23 13:56:41	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.638	2.58e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.275	4288.984		
690		4080.0000000000005	3.303682669843776e+16	2023-02-23 13:56:48	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.639	2.58e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.163	4288.984		
691		4087.0000000000005	3.303682669843776e+16	2023-02-23 13:56:55	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.639	2.58e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.275	4289.096		
692		4094.0000000000005	3.3042664625049876e+16	2023-02-23 13:57:02	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.638	2.58e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.05	4289.321		
693		4100.0	3.304850255166199e+16	2023-02-23 13:57:08	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.639	2.58e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.275	4288.872		
694		4107.0	3.3054340478274104e+16	2023-02-23 13:57:15	2.58e-06	2.56e-06	2.58e-06	2.56e-06	83.638	2.58e-06	2.56e-06	1.606e-06	3.896e-07	1.1	424.0	-5.275	4289.208		
695		4114.0	3.3054340478274104e+16	2023-02-23 13:57:22	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.638	2.59e-06	2.56e-06	1.606e-06	3.896e-07	1.1	424.0	-5.275	4289.208		
696		4121.0	3.3066016331498444e+16	2023-02-23 13:57:29	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.64	2.59e-06	2.56e-06	1.602e-06	3.896e-07	1.1	424.0	-5.275	4289.208		
697		4128.0	3.307185425811066e+16	2023-02-23 13:57:36	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.639	2.59e-06	2.56e-06	1.608e-06	3.901e-07	1.1	423.0	-4.938	4289.096		
698		4134.0	3.307185425811066e+16	2023-02-23 13:57:42	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.639	2.59e-06	2.56e-06	1.608e-06	3.896e-07	1.1	423.0	-5.163	4289.208		
699		4141.0	3.3077692184722776e+16	2023-02-23 13:57:49	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.638	2.59e-06	2.56e-06	1.61e-06	3.901e-07	1.1	424.0	-5.275	4288.984		
700		4148.0	3.308353011133489e+16	2023-02-23 13:57:56	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.639	2.59e-06	2.56e-06	1.61e-06	3.901e-07	1.1	423.0	-5.275	4288.984		
701		4155.0	3.308936803794701e+16	2023-02-23 13:58:03	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.638	2.59e-06	2.56e-06	1.61e-06	3.896e-07	1.1	424.0	-5.275	4289.208		
702		4162.0	3.309520596455912e+16	2023-02-23 13:58:10	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.639	2.59e-06	2.56e-06	1.61e-06	3.896e-07	1.1	423.0	-5.05	4289.096		
703		4168.0	3.3101043891171236e+16	2023-02-23 13:58:16	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.638	2.59e-06	2.56e-06	1.608e-06	3.896e-07	1.1	423.0	-5.275	4289.208		
704		4175.0	3.3106881817783348e+16	2023-02-23 13:58:23	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.639	2.59e-06	2.56e-06	1.61e-06	3.901e-07	1.1	424.0	-5.05	4289.096		
705		4182.0	3.3106881817783348e+16	2023-02-23 13:58:30	2.59e-06	2.56e-06	2.59e-06	2.56e-06	83.639	2.59e-06	2.56e-06	1.61e-06	3.896e-07	1.1	423.0	-5.275	4289.208		
706		4189.0	3.3112719744395464e+16	2023-02-23 13:58:37	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.638	2.59e-06	2.57e-06	1.612e-06	3.896e-07	1.1	423.0	-5.387	4289.321		
707		4196.0	3.3118557671007584e+16	2023-02-23 13:58:44	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.639	2.59e-06	2.57e-06	1.61e-06	3.901e-07	1.1	423.0	-5.275	4289.321		
708		4202.0	3.314190937745636e+16	2023-02-23 13:58:50	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.61e-06	3.901e-07	1.1	423.0	-5.275	4289.433		
709		4209.0	3.3153585230680692e+16	2023-02-23 13:58:57	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.641	2.59e-06	2.57e-06	1.61e-06	3.896e-07	1.1	423.0	-5.275	4289.433		
710		4216.0	3.3153585230680692e+16	2023-02-23 13:59:04	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.641	2.59e-06	2.57e-06	1.61e-06	3.901e-07	1.1	423.0	-5.275	4289.433		
711		4223.0	3.3165261083905028e+16	2023-02-23 13:59:11	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.61e-06	3.906e-07	1.1	423.0	-5.163	4289.545		
712		4230.0	3.317693693712936e+16	2023-02-23 13:59:18	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.641	2.59e-06	2.57e-06	1.61e-06	3.906e-07	1.1	423.0	-5.275	4289.657		
713		4236.0	3.31886127903537e+16	2023-02-23 13:59:24	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.612e-06	3.906e-07	1.1	423.0	-5.163	4289.433		
714		4243.0	3.31886127903537e+16	2023-02-23 13:59:31	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.61e-06	3.906e-07	1.1	423.0	-5.163	4289.657		
715		4250.0	3.31886127903537e+16	2023-02-23 13:59:38	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.61e-06	3.906e-07	1.1	423.0	-5.275	4289.657		
716		4257.0	3.31886127903537e+16	2023-02-23 13:59:45	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.612e-06	3.906e-07	1.1	423.0	-5.275	4289.657		
717		4264.0	3.319445071696592e+16	2023-02-23 13:59:52	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.642	2.59e-06	2.57e-06	1.612e-06	3.906e-07	1.1	422.0	-5.163	4289.545		
718		4270.0	3.320028864357814e+16	2023-02-23 13:59:58	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.612e-06	3.911e-07	1.1	422.0	-5.163	4289.657		
719		4277.0	3.320028864357814e+16	2023-02-23 14:00:05	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.643	2.59e-06	2.57e-06	1.612e-06	3.911e-07	1.1	422.0	-5.163	4289.882		
720		4284.0	3.320612657019036e+16	2023-02-23 14:00:12	2.59e-06	2.57e-06	2.59e-06	2.57e-06	83.642	2.59e-06	2.57e-06	1.612e-06	3.911e-07	1.1	423.0	-5.275	4289.657		
721		4291.0	3.3211964496802584e+16	2023-02-23 14:00:19	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.612e-06	3.911e-07	1.1	423.0	-5.163	4289.77		
722		4298.0	3.3211964496802584e+16	2023-02-23 14:00:26	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.612e-06	3.911e-07	1.1	422.0	-5.05	4289.657		
723		4304.0	3.3211964496802584e+16	2023-02-23 14:00:32	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.612e-06	3.911e-07	1.1	422.0	-5.275	4289.77		
724		4311.0	3.3211964496802584e+16	2023-02-23 14:00:39	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.612e-06	3.915e-07	1.1	423.0	-5.275	4289.882		
725		4318.0	3.321780242341491e+16	2023-02-23 14:00:46	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.644	2.6e-06	2.57e-06	1.612e-06	3.911e-07	1.1	423.0	-5.387	4289.77		
726		4325.0	3.3223640350027236e+16	2023-02-23 14:00:53	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.612e-06	3.915e-07	1.1	422.0	-5.163	4289.882		
727		4332.0	3.3223640350027236e+16	2023-02-23 14:01:00	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.614e-06	3.915e-07	1.1	423.0	-5.275	4289.882		
728		4338.0	3.3223640350027236e+16	2023-02-23 14:01:06	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.614e-06	3.915e-07	1.1	422.0	-5.05	4289.994		
729		4345.0	3.3229478276639564e+16	2023-02-23 14:01:13	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.644	2.6e-06	2.57e-06	1.614e-06	3.92e-07	1.1	423.0	-5.05	4289.77		
730		4352.0	3.3235316203251892e+16	2023-02-23 14:01:20	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.614e-06	3.915e-07	1.1	422.0	-5.275	4289.994		
731		4359.0	3.3235316203251892e+16	2023-02-23 14:01:27	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.612e-06	3.915e-07	1.1	422.0	-5.387	4289.994		
732		4366.0	3.3235316203251892e+16	2023-02-23 14:01:34	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.614e-06	3.915e-07	1.1	423.0	-5.163	4289.994		
733		4372.0	3.3241154129864216e+16	2023-02-23 14:01:40	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.644	2.6e-06	2.57e-06	1.614e-06	3.92e-07	1.1	422.0	-5.163	4290.106		
734		4379.0	3.3246992056476544e+16	2023-02-23 14:01:47	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.643	2.6e-06	2.57e-06	1.614e-06	3.92e-07	1.1	422.0	-5.275	4289.994		
735		4386.0	3.325282998308887e+16	2023-02-23 14:01:54	2.6e-06	2.57e-06	2.6e-06	2.57e-06	83.644	2.6e-06	2.57e-06	1.614e-06	3.92e-07	1.1	422.0	-5.275	4290.106		
736		4393.0	3.325282998308887e+16	2023-02-23 14:02:01	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.644	2.6e-06	2.58e-06	1.616e-06	3.92e-07	1.1	422.0	-5.05	4289.994		
737		4400.0	3.32586679097012e+16	2023-02-23 14:02:08	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.643	2.6e-06	2.58e-06	1.616e-06	3.92e-07	1.1	422.0	-5.05	4290.106		
738		4406.0	3.32586679097012e+16	2023-02-23 14:02:14	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.643	2.6e-06	2.58e-06	1.616e-06	3.92e-07	1.1	422.0	-5.275	4290.106		
739		4413.0	3.32586679097012e+16	2023-02-23 14:02:21	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.643	2.6e-06	2.58e-06	1.616e-06	3.925e-07	1.1	422.0	-5.163	4289.994		
740		4420.0	3.32586679097012e+16	2023-02-23 14:02:28	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.643	2.6e-06	2.58e-06	1.616e-06	3.92e-07	1.1	422.0	-5.163	4290.218		
741		4427.0	3.326450583631342e+16	2023-02-23 14:02:35	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.642	2.6e-06	2.58e-06	1.616e-06	3.925e-07	1.1	422.0	-5.163	4290.106		
742		4434.0	3.3270343762925644e+16	2023-02-23 14:02:42	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.643	2.6e-06	2.58e-06	1.614e-06	3.925e-07	1.1	422.0	-5.05	4289.994		
743		4440.0	3.3270343762925644e+16	2023-02-23 14:02:48	2.6e-06	2.58e-06	2.6e-06	2.58e-06	83.643	2.6e-06	2.58e-06	1.616e-06	3.925e-07	1.1	421.0	-5.275	4289.994		
744		4447.0	3.3270343762925644e+16	2023-02-23 14:02:55	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.616e-06	3.925e-07	1.1	422.0	-5.163	4290.218		
745		4454.0	3.3282019616150084e+16	2023-02-23 14:03:02	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.645	2.61e-06	2.58e-06	1.618e-06	3.925e-07	1.1	421.0	-5.275	4290.106		
746		4461.0	3.3293695469374524e+16	2023-02-23 14:03:09	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.618e-06	3.925e-07	1.1	422.0	-5.275	4290.106		
747		4468.0	3.3293695469374524e+16	2023-02-23 14:03:16	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.618e-06	3.925e-07	1.1	422.0	-5.275	4290.106		
748		4474.0	3.3293695469374524e+16	2023-02-23 14:03:22	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.618e-06	3.93e-07	1.1	422.0	-5.163	4289.994		
749		4481.0	3.3293695469374524e+16	2023-02-23 14:03:29	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.618e-06	3.925e-07	1.1	421.0	-5.275	4290.106		
750		4488.0	3.3293695469374524e+16	2023-02-23 14:03:36	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.62e-06	3.93e-07	1.1	421.0	-5.275	4289.994		
751		4495.0	3.3293695469374524e+16	2023-02-23 14:03:43	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.62e-06	3.93e-07	1.1	422.0	-5.05	4289.994		
752		4502.0	3.3293695469374524e+16	2023-02-23 14:03:50	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.62e-06	3.93e-07	1.1	421.0	-5.387	4290.106		
753		4509.0	3.3293695469374524e+16	2023-02-23 14:03:57	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.643	2.61e-06	2.58e-06	1.62e-06	3.93e-07	1.1	422.0	-5.275	4290.106		
754		4515.0	3.3299533395986852e+16	2023-02-23 14:04:03	2.61e-06	2.58e-06	2.61e-06	2.58e-06	83.644	2.61e-06	2.58e-06	1.62e-06	3.93e-07	1.1	422.0	-5.275	4289.994		
755		4523.0	3.3311209249211188e+16	2023-02-23 14:04:11	2.61e-06	2.59e-06	2.61e-06	2.59e-06	83.646	2.61e-06	2.59e-06	1.618e-06	3.934e-07	1.1	421.0	-5.163	4289.994		
756		4530.0	3.3317047175823412e+16	2023-02-23 14:04:18	2.61e-06	2.59e-06	2.61e-06	2.59e-06	83.647	2.61e-06	2.59e-06	1.622e-06	3.934e-07	1.1	421.0	-5.163	4290.106		
757		4537.0	3.3317047175823412e+16	2023-02-23 14:04:25	2.61e-06	2.59e-06	2.61e-06	2.59e-06	83.647	2.61e-06	2.59e-06	1.62e-06	3.934e-07	1.1	421.0	-5.387	4290.106		
758		4550.0	3.3317047175823412e+16	2023-02-23 14:04:38	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.647	2.62e-06	2.59e-06	1.622e-06	3.934e-07	1.1	421.0	-5.275	4290.106		
759		4557.0	3.332288510243552e+16	2023-02-23 14:04:45	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.648	2.62e-06	2.59e-06	1.622e-06	3.934e-07	1.1	421.0	-5.275	4289.882		
760		4564.0	3.335207473549652e+16	2023-02-23 14:04:52	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.643	2.62e-06	2.59e-06	1.622e-06	3.934e-07	1.1	421.0	-5.275	4290.106		
761		4570.0	3.3369588515333184e+16	2023-02-23 14:04:58	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.646	2.62e-06	2.59e-06	1.624e-06	3.934e-07	1.1	421.0	-5.163	4289.882		
762		4577.0	3.3369588515333184e+16	2023-02-23 14:05:05	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.646	2.62e-06	2.59e-06	1.624e-06	3.939e-07	1.1	421.0	-5.275	4289.994		
763		4584.0	3.337542644194541e+16	2023-02-23 14:05:12	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.647	2.62e-06	2.59e-06	1.622e-06	3.939e-07	1.1	421.0	-5.163	4289.994		
764		4591.0	3.3392940221781964e+16	2023-02-23 14:05:19	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.644	2.62e-06	2.59e-06	1.624e-06	3.934e-07	1.1	421.0	-5.05	4290.218		
765		4598.0	3.339877814839429e+16	2023-02-23 14:05:26	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.643	2.62e-06	2.59e-06	1.624e-06	3.939e-07	1.1	421.0	-5.275	4289.994		
766		4604.0	3.3404616075006616e+16	2023-02-23 14:05:32	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.644	2.62e-06	2.59e-06	1.624e-06	3.939e-07	1.1	421.0	-5.275	4290.106		
767		4611.0	3.341629192823095e+16	2023-02-23 14:05:39	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.646	2.62e-06	2.59e-06	1.624e-06	3.939e-07	1.1	421.0	-5.275	4289.994		
768		4618.0	3.3439643634679836e+16	2023-02-23 14:05:46	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.642	2.62e-06	2.59e-06	1.624e-06	3.939e-07	1.1	421.0	-5.275	4290.218		
769		4625.0	3.34571574145165e+16	2023-02-23 14:05:53	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.645	2.62e-06	2.59e-06	1.624e-06	3.939e-07	1.1	421.0	-5.163	4290.218		
770		4632.0	3.346883326774094e+16	2023-02-23 14:06:00	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.643	2.62e-06	2.59e-06	1.626e-06	3.939e-07	1.1	421.0	-5.275	4290.218		
771		4638.0	3.34863470475776e+16	2023-02-23 14:06:06	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.646	2.62e-06	2.59e-06	1.626e-06	3.939e-07	1.1	421.0	-5.275	4290.218		
772		4645.0	3.350386082741426e+16	2023-02-23 14:06:13	2.62e-06	2.59e-06	2.62e-06	2.59e-06	83.643	2.62e-06	2.59e-06	1.626e-06	3.939e-07	1.1	421.0	-5.387	4290.218		
773		4652.0	3.352137460725093e+16	2023-02-23 14:06:20	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.646	2.62e-06	2.6e-06	1.626e-06	3.944e-07	1.1	421.0	-5.275	4290.218		
774		4659.0	3.3544726313699816e+16	2023-02-23 14:06:27	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.642	2.62e-06	2.6e-06	1.626e-06	3.939e-07	1.1	421.0	-5.387	4290.218		
775		4666.0	3.355056424031203e+16	2023-02-23 14:06:34	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.643	2.62e-06	2.6e-06	1.628e-06	3.944e-07	1.1	420.0	-5.163	4290.218		
776		4672.0	3.3556402166924252e+16	2023-02-23 14:06:40	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.642	2.62e-06	2.6e-06	1.628e-06	3.939e-07	1.1	421.0	-5.05	4290.218		
777		4679.0	3.358559179998536e+16	2023-02-23 14:06:47	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.647	2.62e-06	2.6e-06	1.628e-06	3.939e-07	1.1	421.0	-5.275	4290.106		
778		4686.0	3.360894350643424e+16	2023-02-23 14:06:54	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.643	2.62e-06	2.6e-06	1.626e-06	3.939e-07	1.1	421.0	-5.163	4290.218		
779		4693.0	3.362061935965869e+16	2023-02-23 14:07:01	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.645	2.62e-06	2.6e-06	1.628e-06	3.944e-07	1.1	421.0	-5.387	4290.106		
780		4700.0	3.363229521288313e+16	2023-02-23 14:07:08	2.62e-06	2.6e-06	2.62e-06	2.6e-06	83.647	2.62e-06	2.6e-06	1.628e-06	3.944e-07	1.1	420.0	-5.275	4290.106		
781		4706.0	3.363229521288313e+16	2023-02-23 14:07:14	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.626e-06	3.944e-07	1.1	420.0	-5.163	4290.106		
782		4713.0	3.363229521288313e+16	2023-02-23 14:07:21	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.628e-06	3.944e-07	1.1	421.0	-5.05	4290.331		
783		4720.0	3.363229521288313e+16	2023-02-23 14:07:28	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.387	4290.218		
784		4727.0	3.3638133139495344e+16	2023-02-23 14:07:35	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	421.0	-5.275	4290.218		
785		4734.0	3.3643971066107564e+16	2023-02-23 14:07:42	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.628e-06	3.944e-07	1.1	420.0	-5.163	4290.218		
786		4740.0	3.364980899271979e+16	2023-02-23 14:07:48	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.499	4290.106		
787		4747.0	3.364980899271979e+16	2023-02-23 14:07:55	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.628e-06	3.944e-07	1.1	420.0	-5.275	4290.331		
788		4754.0	3.364980899271979e+16	2023-02-23 14:08:02	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.628e-06	3.944e-07	1.1	420.0	-5.163	4290.218		
789		4761.0	3.364980899271979e+16	2023-02-23 14:08:09	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.275	4290.331		
790		4768.0	3.364980899271979e+16	2023-02-23 14:08:16	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.628e-06	3.939e-07	1.1	420.0	-5.275	4290.331		
791		4774.0	3.364980899271979e+16	2023-02-23 14:08:22	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.163	4290.331		
792		4781.0	3.3655646919332004e+16	2023-02-23 14:08:29	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.163	4290.106		
793		4788.0	3.3655646919332004e+16	2023-02-23 14:08:36	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.163	4290.443		
794		4795.0	3.3655646919332004e+16	2023-02-23 14:08:43	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.275	4290.443		
795		4802.0	3.3655646919332004e+16	2023-02-23 14:08:50	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.647	2.63e-06	2.6e-06	1.63e-06	3.949e-07	1.1	419.0	-5.275	4290.218		
796		4808.0	3.366148484594423e+16	2023-02-23 14:08:56	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.63e-06	3.944e-07	1.1	420.0	-5.163	4290.331		
797		4815.0	3.366148484594423e+16	2023-02-23 14:09:03	2.63e-06	2.6e-06	2.63e-06	2.6e-06	83.646	2.63e-06	2.6e-06	1.632e-06	3.949e-07	1.1	420.0	-5.275	4290.331		
798		4822.0	3.366148484594423e+16	2023-02-23 14:09:10	2.63e-06	2.61e-06	2.63e-06	2.61e-06	83.646	2.63e-06	2.61e-06	1.63e-06	3.944e-07	1.1	420.0	-5.275	4290.218		
799		4829.0	3.366148484594423e+16	2023-02-23 14:09:17	2.63e-06	2.61e-06	2.63e-06	2.61e-06	83.646	2.63e-06	2.61e-06	1.63e-06	3.953e-07	1.1	420.0	-5.05	4290.443		
800		4836.0	3.366148484594423e+16	2023-02-23 14:09:24	2.63e-06	2.61e-06	2.63e-06	2.61e-06	83.646	2.63e-06	2.61e-06	1.632e-06	3.949e-07	1.1	420.0	-5.275	4290.331		
