F1((1=on,0=off))	1
F2((1=on,0=off))	0
cage(V)	3.0
delta-m(%)	+0
electron-energy(V)	70.0
emission(uA)	1000.000
focus(V)	-90
mass(amu)	32.00
mode-change-delay()	
multiplier(V)	1200
resolution(%)	+0
Data()	
mass 2.0_time	mass 2.0_value	mass 4.0_time	mass 4.0_value	mass 5.5_time	mass 5.5_value	mass 12.0_time	mass 12.0_value	mass 15.0_time	mass 15.0_value	mass 16.0_time	mass 16.0_value	mass 18.0_time	mass 18.0_value	mass 28.0_time	mass 28.0_value	mass 32.0_time	mass 32.0_value	mass 40.0_time	mass 40.0_value	mass 44.0_time	mass 44.0_value
2022/12/12 17:00:07.499	0.00000000002133550000	2022/12/12 17:00:07.749	0.00000000000101012000	2022/12/12 17:00:08.250	0.00000000000040379100	2022/12/12 17:00:08.500	0.00000000000013422400	2022/12/12 17:00:08.750	0.00000000000112477000	2022/12/12 17:00:09.000	0.00000000000320022000	2022/12/12 17:00:09.250	0.00000000000322672000	2022/12/12 17:00:09.501	0.00000000000012019000	2022/12/12 17:00:10.502	0.00000000000204250000
2022/12/12 17:00:13.824	0.00000000002135270000	2022/12/12 17:00:14.074	0.00000000000096798400	2022/12/12 17:00:14.324	0.00000000000000216505	2022/12/12 17:00:14.575	0.00000000000039416500	2022/12/12 17:00:14.825	0.00000000000015954000	2022/12/12 17:00:15.075	0.00000000000115068000	2022/12/12 17:00:15.325	0.00000000000320651000	2022/12/12 17:00:15.575	0.00000000000317560000	2022/12/12 17:00:15.826	0.00000000000014904800	2022/12/12 17:00:16.827	0.00000000000182750000
2022/12/12 17:00:20.149	0.00000000002133820000	2022/12/12 17:00:20.399	0.00000000000095347100	2022/12/12 17:00:20.649	0.00000000000000722669	2022/12/12 17:00:20.900	0.00000000000035992600	2022/12/12 17:00:21.150	0.00000000000017598800	2022/12/12 17:00:21.400	0.00000000000115213000	2022/12/12 17:00:21.650	0.00000000000327240000	2022/12/12 17:00:21.900	0.00000000000317130000	2022/12/12 17:00:22.151	0.00000000000015432700	2022/12/12 17:00:23.152	0.00000000000215000000
2022/12/12 17:00:26.474	0.00000000002138600000	2022/12/12 17:00:26.724	0.00000000000097158500	2022/12/12 17:00:27.225	0.00000000000040913900	2022/12/12 17:00:27.475	0.00000000000015629900	2022/12/12 17:00:27.725	0.00000000000116508000	2022/12/12 17:00:27.975	0.00000000000324161000	2022/12/12 17:00:28.225	0.00000000000315856000	2022/12/12 17:00:28.476	0.00000000000015987400	2022/12/12 17:00:28.726	0.00000000000000657792	2022/12/12 17:00:29.477	0.00000000000182750000
2022/12/12 17:00:32.799	0.00000000002124520000	2022/12/12 17:00:33.049	0.00000000000098394800	2022/12/12 17:00:33.299	0.00000000000000308847	2022/12/12 17:00:33.550	0.00000000000036932700	2022/12/12 17:00:33.800	0.00000000000014911300	2022/12/12 17:00:34.050	0.00000000000111730000	2022/12/12 17:00:34.300	0.00000000000321253000	2022/12/12 17:00:34.550	0.00000000000319565000	2022/12/12 17:00:34.801	0.00000000000017057000	2022/12/12 17:00:35.802	0.00000000000204250000
2022/12/12 17:00:39.124	0.00000000002125700000	2022/12/12 17:00:39.374	0.00000000000093605600	2022/12/12 17:00:39.875	0.00000000000039310000	2022/12/12 17:00:40.125	0.00000000000018897900	2022/12/12 17:00:40.375	0.00000000000113122000	2022/12/12 17:00:40.625	0.00000000000316550000	2022/12/12 17:00:40.875	0.00000000000311379000	2022/12/12 17:00:41.126	0.00000000000015984100	2022/12/12 17:00:41.376	0.00000000000000215000	2022/12/12 17:00:42.127	0.00000000000172000000
2022/12/12 17:00:45.449	0.00000000002107860000	2022/12/12 17:00:45.699	0.00000000000097110100	2022/12/12 17:00:45.949	0.00000000000000537661	2022/12/12 17:00:46.200	0.00000000000036369400	2022/12/12 17:00:46.450	0.00000000000015943800	2022/12/12 17:00:46.700	0.00000000000109590000	2022/12/12 17:00:46.950	0.00000000000322817000	2022/12/12 17:00:47.200	0.00000000000312626000	2022/12/12 17:00:47.451	0.00000000000015728300	2022/12/12 17:00:48.452	0.00000000000247250000
2022/12/12 17:00:51.774	0.00000000002124140000	2022/12/12 17:00:52.024	0.00000000000097669100	2022/12/12 17:00:52.525	0.00000000000040351700	2022/12/12 17:00:52.775	0.00000000000016822600	2022/12/12 17:00:53.025	0.00000000000113084000	2022/12/12 17:00:53.275	0.00000000000325789000	2022/12/12 17:00:53.525	0.00000000000313808000	2022/12/12 17:00:53.776	0.00000000000016862400	2022/12/12 17:00:54.777	0.00000000000198875000
2022/12/12 17:00:58.099	0.00000000002100440000	2022/12/12 17:00:58.349	0.00000000000095949100	2022/12/12 17:00:58.850	0.00000000000039356300	2022/12/12 17:00:59.100	0.00000000000016666200	2022/12/12 17:00:59.350	0.00000000000115363000	2022/12/12 17:00:59.600	0.00000000000317539000	2022/12/12 17:00:59.850	0.00000000000310282000	2022/12/12 17:01:00.101	0.00000000000013464900	2022/12/12 17:01:00.351	0.00000000000000091805	2022/12/12 17:01:01.102	0.00000000000204250000
2022/12/12 17:01:04.424	0.00000000002126080000	2022/12/12 17:01:04.674	0.00000000000096379100	2022/12/12 17:01:05.175	0.00000000000039365900	2022/12/12 17:01:05.425	0.00000000000015181600	2022/12/12 17:01:05.675	0.00000000000115245000	2022/12/12 17:01:05.925	0.00000000000319914000	2022/12/12 17:01:06.175	0.00000000000314959000	2022/12/12 17:01:06.426	0.00000000000014182400	2022/12/12 17:01:07.427	0.00000000000209625000
2022/12/12 17:01:10.749	0.00000000002121240000	2022/12/12 17:01:10.999	0.00000000000097088600	2022/12/12 17:01:11.500	0.00000000000037061100	2022/12/12 17:01:11.750	0.00000000000016365800	2022/12/12 17:01:12.000	0.00000000000113047000	2022/12/12 17:01:12.250	0.00000000000322113000	2022/12/12 17:01:12.500	0.00000000000307815000	2022/12/12 17:01:12.751	0.00000000000017793900	2022/12/12 17:01:13.752	0.00000000000215000000
2022/12/12 17:01:17.074	0.00000000002118770000	2022/12/12 17:01:17.324	0.00000000000094358100	2022/12/12 17:01:17.825	0.00000000000040092100	2022/12/12 17:01:18.075	0.00000000000017610100	2022/12/12 17:01:18.325	0.00000000000116562000	2022/12/12 17:01:18.575	0.00000000000320033000	2022/12/12 17:01:18.825	0.00000000000315351000	2022/12/12 17:01:19.076	0.00000000000015679400	2022/12/12 17:01:19.326	0.00000000000000023435	2022/12/12 17:01:20.077	0.00000000000209625000
2022/12/12 17:01:23.399	0.00000000002120170000	2022/12/12 17:01:23.649	0.00000000000096723100	2022/12/12 17:01:24.150	0.00000000000035519600	2022/12/12 17:01:24.400	0.00000000000016885000	2022/12/12 17:01:24.650	0.00000000000111192000	2022/12/12 17:01:24.900	0.00000000000319339000	2022/12/12 17:01:25.150	0.00000000000310685000	2022/12/12 17:01:25.401	0.00000000000015708900	2022/12/12 17:01:26.402	0.00000000000209625000
2022/12/12 17:01:29.724	0.00000000002116560000	2022/12/12 17:01:29.974	0.00000000000098152900	2022/12/12 17:01:30.475	0.00000000000038584900	2022/12/12 17:01:30.725	0.00000000000013729900	2022/12/12 17:01:30.975	0.00000000000110687000	2022/12/12 17:01:31.225	0.00000000000317963000	2022/12/12 17:01:31.475	0.00000000000300586000	2022/12/12 17:01:31.726	0.00000000000016415200	2022/12/12 17:01:31.976	0.00000000000000242143	2022/12/12 17:01:32.727	0.00000000000209625000
2022/12/12 17:01:36.049	0.00000000002121080000	2022/12/12 17:01:36.299	0.00000000000097722900	2022/12/12 17:01:36.800	0.00000000000038217800	2022/12/12 17:01:37.050	0.00000000000013824500	2022/12/12 17:01:37.300	0.00000000000118465000	2022/12/12 17:01:37.550	0.00000000000313400000	2022/12/12 17:01:37.800	0.00000000000303929000	2022/12/12 17:01:38.051	0.00000000000018511500	2022/12/12 17:01:39.052	0.00000000000204250000
2022/12/12 17:01:42.374	0.00000000002113770000	2022/12/12 17:01:42.624	0.00000000000097201500	2022/12/12 17:01:43.125	0.00000000000043096700	2022/12/12 17:01:43.375	0.00000000000015320900	2022/12/12 17:01:43.625	0.00000000000106070000	2022/12/12 17:01:43.875	0.00000000000319167000	2022/12/12 17:01:44.125	0.00000000000309885000	2022/12/12 17:01:44.376	0.00000000000014027600	2022/12/12 17:01:44.626	0.00000000000000188340	2022/12/12 17:01:45.377	0.00000000000209625000
2022/12/12 17:01:48.699	0.00000000002109310000	2022/12/12 17:01:48.949	0.00000000000096443600	2022/12/12 17:01:49.450	0.00000000000039628200	2022/12/12 17:01:49.700	0.00000000000015481000	2022/12/12 17:01:49.950	0.00000000000118002000	2022/12/12 17:01:50.200	0.00000000000314975000	2022/12/12 17:01:50.450	0.00000000000308691000	2022/12/12 17:01:50.701	0.00000000000017079000	2022/12/12 17:01:51.702	0.00000000000215000000
2022/12/12 17:01:55.024	0.00000000002115760000	2022/12/12 17:01:55.274	0.00000000000096626400	2022/12/12 17:01:55.524	0.00000000000000400867	2022/12/12 17:01:55.775	0.00000000000033255600	2022/12/12 17:01:56.025	0.00000000000015323000	2022/12/12 17:01:56.275	0.00000000000114783000	2022/12/12 17:01:56.525	0.00000000000313545000	2022/12/12 17:01:56.775	0.00000000000311373000	2022/12/12 17:01:57.026	0.00000000000016038400	2022/12/12 17:01:57.276	0.00000000000000305138	2022/12/12 17:01:58.027	0.00000000000231125000
2022/12/12 17:02:01.349	0.00000000002118930000	2022/12/12 17:02:01.599	0.00000000000096454400	2022/12/12 17:02:02.100	0.00000000000037356800	2022/12/12 17:02:02.350	0.00000000000017421400	2022/12/12 17:02:02.600	0.00000000000116277000	2022/12/12 17:02:02.850	0.00000000000320538000	2022/12/12 17:02:03.100	0.00000000000311046000	2022/12/12 17:02:03.351	0.00000000000018006700	2022/12/12 17:02:03.601	0.00000000000000059555	2022/12/12 17:02:04.352	0.00000000000215000000
2022/12/12 17:02:07.674	0.00000000002107100000	2022/12/12 17:02:07.924	0.00000000000097615400	2022/12/12 17:02:08.425	0.00000000000038563400	2022/12/12 17:02:08.675	0.00000000000016943600	2022/12/12 17:02:08.925	0.00000000000113622000	2022/12/12 17:02:09.175	0.00000000000323311000	2022/12/12 17:02:09.425	0.00000000000307170000	2022/12/12 17:02:09.676	0.00000000000015170400	2022/12/12 17:02:10.677	0.00000000000204250000
2022/12/12 17:02:13.999	0.00000000002118770000	2022/12/12 17:02:14.249	0.00000000000095142900	2022/12/12 17:02:14.750	0.00000000000037789400	2022/12/12 17:02:15.000	0.00000000000014878000	2022/12/12 17:02:15.250	0.00000000000112998000	2022/12/12 17:02:15.500	0.00000000000319178000	2022/12/12 17:02:15.750	0.00000000000307321000	2022/12/12 17:02:16.001	0.00000000000012137800	2022/12/12 17:02:16.251	0.00000000000000499499	2022/12/12 17:02:17.002	0.00000000000204250000
2022/12/12 17:02:20.324	0.00000000002118550000	2022/12/12 17:02:20.574	0.00000000000094696800	2022/12/12 17:02:20.824	0.00000000000000300032	2022/12/12 17:02:21.075	0.00000000000031261000	2022/12/12 17:02:21.325	0.00000000000015764300	2022/12/12 17:02:21.575	0.00000000000111101000	2022/12/12 17:02:21.825	0.00000000000313486000	2022/12/12 17:02:22.075	0.00000000000303897000	2022/12/12 17:02:22.326	0.00000000000015976600	2022/12/12 17:02:23.327	0.00000000000220375000
2022/12/12 17:02:26.649	0.00000000002116940000	2022/12/12 17:02:26.899	0.00000000000098389400	2022/12/12 17:02:27.400	0.00000000000041483100	2022/12/12 17:02:27.650	0.00000000000014359800	2022/12/12 17:02:27.900	0.00000000000114793000	2022/12/12 17:02:28.150	0.00000000000317872000	2022/12/12 17:02:28.400	0.00000000000308079000	2022/12/12 17:02:28.651	0.00000000000017554700	2022/12/12 17:02:29.652	0.00000000000231125000
2022/12/12 17:02:32.974	0.00000000002124570000	2022/12/12 17:02:33.224	0.00000000000095594400	2022/12/12 17:02:33.725	0.00000000000041663200	2022/12/12 17:02:33.975	0.00000000000014851100	2022/12/12 17:02:34.225	0.00000000000110553000	2022/12/12 17:02:34.475	0.00000000000315727000	2022/12/12 17:02:34.725	0.00000000000310132000	2022/12/12 17:02:34.976	0.00000000000015241300	2022/12/12 17:02:35.977	0.00000000000241875000
2022/12/12 17:02:39.299	0.00000000002116730000	2022/12/12 17:02:39.549	0.00000000000097335900	2022/12/12 17:02:40.050	0.00000000000034509600	2022/12/12 17:02:40.300	0.00000000000015075800	2022/12/12 17:02:40.550	0.00000000000119846000	2022/12/12 17:02:40.800	0.00000000000306654000	2022/12/12 17:02:41.050	0.00000000000311943000	2022/12/12 17:02:41.301	0.00000000000015150500	2022/12/12 17:02:41.551	0.00000000000000540940	2022/12/12 17:02:42.302	0.00000000000198875000
2022/12/12 17:02:45.624	0.00000000002113550000	2022/12/12 17:02:45.874	0.00000000000097583100	2022/12/12 17:02:46.124	0.00000000000000631670	2022/12/12 17:02:46.375	0.00000000000032383300	2022/12/12 17:02:46.625	0.00000000000017424600	2022/12/12 17:02:46.875	0.00000000000109773000	2022/12/12 17:02:47.125	0.00000000000312244000	2022/12/12 17:02:47.375	0.00000000000310454000	2022/12/12 17:02:47.626	0.00000000000015481600	2022/12/12 17:02:48.627	0.00000000000220375000
2022/12/12 17:02:51.949	0.00000000002103610000	2022/12/12 17:02:52.199	0.00000000000098040000	2022/12/12 17:02:52.700	0.00000000000037245000	2022/12/12 17:02:52.950	0.00000000000015009100	2022/12/12 17:02:53.200	0.00000000000113643000	2022/12/12 17:02:53.450	0.00000000000313975000	2022/12/12 17:02:53.700	0.00000000000311621000	2022/12/12 17:02:53.951	0.00000000000015597100	2022/12/12 17:02:54.952	0.00000000000204250000
2022/12/12 17:02:58.274	0.00000000002096620000	2022/12/12 17:02:58.524	0.00000000000095718000	2022/12/12 17:02:59.025	0.00000000000041912600	2022/12/12 17:02:59.275	0.00000000000016529700	2022/12/12 17:02:59.525	0.00000000000115170000	2022/12/12 17:02:59.775	0.00000000000312303000	2022/12/12 17:03:00.025	0.00000000000306869000	2022/12/12 17:03:00.276	0.00000000000016664100	2022/12/12 17:03:00.526	0.00000000000000080410	2022/12/12 17:03:01.277	0.00000000000204250000
2022/12/12 17:03:04.599	0.00000000002124520000	2022/12/12 17:03:04.849	0.00000000000096223300	2022/12/12 17:03:05.350	0.00000000000042879600	2022/12/12 17:03:05.600	0.00000000000015643900	2022/12/12 17:03:05.850	0.00000000000113761000	2022/12/12 17:03:06.100	0.00000000000313335000	2022/12/12 17:03:06.350	0.00000000000303924000	2022/12/12 17:03:06.601	0.00000000000013858300	2022/12/12 17:03:07.602	0.00000000000204250000
2022/12/12 17:03:10.924	0.00000000002101940000	2022/12/12 17:03:11.174	0.00000000000095648100	2022/12/12 17:03:11.424	0.00000000000000366790	2022/12/12 17:03:11.675	0.00000000000037331000	2022/12/12 17:03:11.925	0.00000000000019163400	2022/12/12 17:03:12.175	0.00000000000110257000	2022/12/12 17:03:12.425	0.00000000000309197000	2022/12/12 17:03:12.675	0.00000000000303553000	2022/12/12 17:03:12.926	0.00000000000016386200	2022/12/12 17:03:13.927	0.00000000000225750000
2022/12/12 17:03:17.249	0.00000000002098930000	2022/12/12 17:03:17.499	0.00000000000097056400	2022/12/12 17:03:18.000	0.00000000000039082700	2022/12/12 17:03:18.250	0.00000000000017327300	2022/12/12 17:03:18.500	0.00000000000112316000	2022/12/12 17:03:18.750	0.00000000000315824000	2022/12/12 17:03:19.000	0.00000000000309342000	2022/12/12 17:03:19.251	0.00000000000015280500	2022/12/12 17:03:19.501	0.00000000000000584477	2022/12/12 17:03:20.252	0.00000000000220375000
2022/12/12 17:03:23.574	0.00000000002126240000	2022/12/12 17:03:23.824	0.00000000000096336100	2022/12/12 17:03:24.325	0.00000000000036843400	2022/12/12 17:03:24.575	0.00000000000015354200	2022/12/12 17:03:24.825	0.00000000000113923000	2022/12/12 17:03:25.075	0.00000000000310546000	2022/12/12 17:03:25.325	0.00000000000307197000	2022/12/12 17:03:25.576	0.00000000000015640100	2022/12/12 17:03:26.577	0.00000000000241875000
2022/12/12 17:03:29.899	0.00000000002106890000	2022/12/12 17:03:30.149	0.00000000000096782300	2022/12/12 17:03:30.400	0.00000000000000030154	2022/12/12 17:03:30.650	0.00000000000039862600	2022/12/12 17:03:30.900	0.00000000000015661600	2022/12/12 17:03:31.150	0.00000000000112176000	2022/12/12 17:03:31.400	0.00000000000314609000	2022/12/12 17:03:31.650	0.00000000000306810000	2022/12/12 17:03:31.901	0.00000000000015345000	2022/12/12 17:03:32.902	0.00000000000241875000
2022/12/12 17:03:36.224	0.00000000002118230000	2022/12/12 17:03:36.474	0.00000000000096841400	2022/12/12 17:03:36.975	0.00000000000039801900	2022/12/12 17:03:37.225	0.00000000000017100000	2022/12/12 17:03:37.475	0.00000000000113708000	2022/12/12 17:03:37.725	0.00000000000323247000	2022/12/12 17:03:37.975	0.00000000000300226000	2022/12/12 17:03:38.226	0.00000000000016957000	2022/12/12 17:03:39.227	0.00000000000225750000
2022/12/12 17:03:42.549	0.00000000002127910000	2022/12/12 17:03:42.799	0.00000000000097825000	2022/12/12 17:03:43.049	0.00000000000000195865	2022/12/12 17:03:43.300	0.00000000000036797200	2022/12/12 17:03:43.550	0.00000000000015504100	2022/12/12 17:03:43.800	0.00000000000109633000	2022/12/12 17:03:44.050	0.00000000000310556000	2022/12/12 17:03:44.300	0.00000000000305552000	2022/12/12 17:03:44.551	0.00000000000015396100	2022/12/12 17:03:44.801	0.00000000000000378185	2022/12/12 17:03:45.552	0.00000000000236500000
